Database,Version,Table,Year,System,Flow,Satellite account,Unit,Region,Sector,Item,Value
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,CZ,Sector,Electricity by gas,4931254.593119629
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,CZ,Sector,Electricity by hydro,22664.369693036955
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,CZ,Sector,Electricity by nuclear,4617.5093454007765
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,CZ,Sector,Electricity by petroleum and other oil derivatives,3629280.418420612
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,CZ,Sector,Electricity by solar photovoltaic,3404.4590276184144
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,CZ,Sector,Electricity by solar thermal,0.0
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,CZ,Sector,"Electricity by tide, wave, ocean",0.0
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,CZ,Sector,Electricity by wind,6785.210017645989
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,DE,Sector,Electricity by Geothermal,414.9038305396503
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,DE,Sector,Electricity by biomass and waste,2097201.6376234093
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,DE,Sector,Electricity by coal,11285590.206720892
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,DE,Sector,Electricity by gas,2517366.613866126
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,DE,Sector,Electricity by hydro,38930.874146356866
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,DE,Sector,Electricity by nuclear,8182.998142304031
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,DE,Sector,Electricity by petroleum and other oil derivatives,2393963.2420911137
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,DE,Sector,Electricity by solar photovoltaic,14926.178564807464
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,DE,Sector,Electricity by solar thermal,0.0
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,DE,Sector,"Electricity by tide, wave, ocean",0.0
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,DE,Sector,Electricity by wind,8991.211132752616
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,DK,Sector,Electricity by Geothermal,0.0
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,DK,Sector,Electricity by biomass and waste,69950.54046923677
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,DK,Sector,Electricity by coal,82107.01365662432
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,DK,Sector,Electricity by gas,1240902.1831531776
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,DK,Sector,Electricity by hydro,675241.751911648
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,DK,Sector,Electricity by nuclear,0.0
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,DK,Sector,Electricity by petroleum and other oil derivatives,3223990.5666924985
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,DK,Sector,Electricity by solar photovoltaic,3082.5431418026888
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,DK,Sector,Electricity by solar thermal,0.0
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,DK,Sector,"Electricity by tide, wave, ocean",0.0
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,DK,Sector,Electricity by wind,13525.805289203196
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,EE,Sector,Electricity by Geothermal,0.0
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,EE,Sector,Electricity by biomass and waste,1499696.514392965
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,EE,Sector,Electricity by coal,1316933.4383313449
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,EE,Sector,Electricity by gas,4131037.6708687623
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,EE,Sector,Electricity by hydro,20501.52187237212
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,EE,Sector,Electricity by nuclear,0.0
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,EE,Sector,Electricity by petroleum and other oil derivatives,8400092.556212634
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,EE,Sector,Electricity by solar photovoltaic,1487.813228569121
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,EE,Sector,Electricity by solar thermal,0.0
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,EE,Sector,"Electricity by tide, wave, ocean",0.0
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,EE,Sector,Electricity by wind,690.6224754007937
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,ES,Sector,Electricity by Geothermal,0.0
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,ES,Sector,Electricity by biomass and waste,722346.0736976888
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,ES,Sector,Electricity by coal,14133081.219818441
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,ES,Sector,Electricity by gas,4869770.802777058
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,ES,Sector,Electricity by hydro,3903.415211601934
