Database,Version,Table,Year,System,Flow,Satellite account,Unit,Region,Sector,Item,Value
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CZ,Sector,Production of electricity nec,13189.031734134085
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,DE,Sector,Production of electricity by Geothermal,0.0
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,DE,Sector,Production of electricity by biomass and waste,1724001.370152608
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,DE,Sector,Production of electricity by coal,5800338.112351617
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,DE,Sector,Production of electricity by gas,432682.72408631415
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,DE,Sector,Production of electricity by hydro,1521.0552549881977
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,DE,Sector,Production of electricity by nuclear,6.123264381891002
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,DE,Sector,Production of electricity by petroleum and other oil derivatives,1828543.6466925296
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,DE,Sector,Production of electricity by solar photovoltaic,4609683.864909556
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,DE,Sector,Production of electricity by solar thermal,0.0
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,DE,Sector,"Production of electricity by tide, wave, ocean",0.0
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,DE,Sector,Production of electricity by wind,6.104423695245785
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,DE,Sector,Production of electricity nec,2522660.2238820386
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,DK,Sector,Production of electricity by Geothermal,0.0
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,DK,Sector,Production of electricity by biomass and waste,298.82120067165727
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,DK,Sector,Production of electricity by coal,4.479324657074834
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,DK,Sector,Production of electricity by gas,212.91378605560425
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,DK,Sector,Production of electricity by hydro,34.34365223614331
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,DK,Sector,Production of electricity by nuclear,0.0
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,DK,Sector,Production of electricity by petroleum and other oil derivatives,296787.3216792881
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,DK,Sector,Production of electricity by solar photovoltaic,878729.4247788623
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,DK,Sector,Production of electricity by solar thermal,13455117460.244268
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,DK,Sector,"Production of electricity by tide, wave, ocean",56871150561.87179
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,DK,Sector,Production of electricity by wind,10663.71858311162
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,DK,Sector,Production of electricity nec,0.0
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,EE,Sector,Production of electricity by Geothermal,0.0
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,EE,Sector,Production of electricity by biomass and waste,309379.5801652026
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,EE,Sector,Production of electricity by coal,14645784.972214175
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,EE,Sector,Production of electricity by gas,4258641.985356355
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,EE,Sector,Production of electricity by hydro,7910.003007713929
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,EE,Sector,Production of electricity by nuclear,0.0
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,EE,Sector,Production of electricity by petroleum and other oil derivatives,9083152.056877214
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,EE,Sector,Production of electricity by solar photovoltaic,0.0
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,EE,Sector,Production of electricity by solar thermal,0.0
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,EE,Sector,"Production of electricity by tide, wave, ocean",0.0
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,EE,Sector,Production of electricity by wind,127793.44250308022
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,EE,Sector,Production of electricity nec,93745.2379071771
